Purity,Efficiency
0.6026974395385796,0.7773901049861437
0.9704387829609277,0.7980125265116577
0.5982922792422696,0.7713880613374287
0.5788158778797892,0.7354793883768407
0.5681316470537868,0.8097002354412627
0.9495669104602728,0.718676610491874
0.6067167665781983,0.7582163807772265
0.5933117093324601,0.7759632719625378
0.5823411819436956,0.7872889763303986
0.9521479073861236,0.8081982869181851
0.9249230669584185,0.77946502494719
0.5952332421451417,0.8279793738730805
0.5624829168833932,0.78095755139425
0.5820480086931817,0.8162932506032148
0.588104446530221,0.7909996999803699
0.9669370394167326,0.8324859092097677
0.999409806382407,0.7127016767189338
0.994726196504762,0.7854521646249375
0.5588085716649415,0.8385099418281378
0.9798903711196987,0.7507687117954707
1.0,0.8818800976652273
0.9156738927631466,0.7873108597573573
0.9777216234975968,0.7200724919467302
0.5847407971404459,0.7835823169500348
0.5691738347503286,0.77544079533782
0.6123189533395748,0.7655756258756411
0.9680168399814727,0.9074442864964869
0.546755392766863,0.8205898392175995
0.9436515682017892,0.73207936343387
0.5821634078153068,0.8003910323366387
0.6363956533772293,0.7416869490404592
0.41630415280759675,0.9044356441977084
0.5155582817449138,0.8580958230549147
0.9778753606177104,0.9089975179314068
0.5674403377884862,0.8363565265548879
0.6374735430921948,0.7534422525327411
0.5637445601469424,0.7756102277323804
0.9683855836918671,0.7727246551296332
0.9990795913701894,0.8518889084040603
0.9972559241815167,0.7383827034275748
0.9717636250575205,0.7914938835425996
0.9638962024308255,0.7358878802162914
0.5687441919847577,0.7475749454920773
0.554984553538108,0.8658859643517366
0.6090580237841049,0.7795056015262719
0.5774034690627803,0.816537056384206
0.5893823188362025,0.7925591398425512
0.5537377943373458,0.7852360028075238
0.5920939706693861,0.7666714897055092
0.5714647710528565,0.79554205431085
0.9781073041309291,0.777440350604472
0.9682640896529668,0.8958165331016293
0.5834181942502864,0.7784075007958772
0.9313702318667605,0.8087180418402656
0.5948738846487815,0.748875664673714
0.5683898832328067,0.8568843898031627
0.9624451489262164,0.8332435519641814
0.5810645043836947,0.7759173518664274
0.5765941542324537,0.8401034999671945
0.5841814565096806,0.7456547639501659
0.9147775719539317,0.8104666583090052
0.5824804089393323,0.8238778779627494
0.9210041216801413,0.8067700437143582
0.8594829981824381,0.768821462737353
0.6380254237859393,0.7880590170323988
0.5828501309282714,0.7727944677018916
0.7027409930435586,0.8086684121899796
0.9044494909649733,0.7620209081198152
0.9330572387172481,0.7543063719073767
0.9285037628979663,0.7873304402406655
0.4783737607132775,0.8713471884443776
0.9476382623886329,0.8604890138399804
0.5893023217196396,0.7439060617980193
0.5767906948994257,0.8091550523374383
0.5986805097600004,0.7817935624067308
0.5718882079967208,0.8267147723022567
0.9775459628361907,0.7869910169766687
0.9831855411198896,0.8065042405238763
0.9245969996814459,0.7670448793867798
0.5642603949322256,0.8121122763310589
0.5725030341425478,0.7706544909027196
0.4684870595559378,0.8511040961239633
0.5843308006399667,0.752060428360423
0.5526797671359582,0.8402869796513075
0.5332032051294668,0.8415178635526595
0.5792729021370665,0.7997170914095529
0.5884939650900763,0.7922259404503103
0.5982770934051458,0.812298096140034
0.7084602654716989,0.7545259838072201
0.5786777171109259,0.8088715569607103
0.5819182826982963,0.7756880844776688
0.9741267187133305,0.7672994855234316
0.5763799877671957,0.8107142966703528
0.586059131643639,0.7942069610973036
0.5982593867501327,0.7381280822287363
0.9363025853647231,0.8773533502429646
0.584192057275015,0.7625995862645045
0.5800317320877306,0.7834401532066935
0.5703343975114783,0.8044778035972417
0.5733920886034463,0.8027457901458676
1.0,0.8748825184646164
0.5692573693704597,0.8211954255449457
0.558905025582158,0.8126570226713423
0.5423232742695745,0.855668744183749
